execution_id,case_id,condition,fact,first_round,starters,source_equivalent,source_related,opportunities,exact_fanout,weak_fanout,strong_fanout,equivalence_fanout,typed_fanout,exact_dead,equivalence_dead,typed_dead
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_cb0ff9624f7dd3b9,1,B,0,0,2,1,0,1,1,2,0,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_cbb6754a4da6a8fe,2,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_d039a5cc786983f9,3,A,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_d0ba0fc3af3f67cd,1,A,0,1,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_d0d8b8d1a71044a1,1,A,0,0,2,0,1,0,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_d0dbfd306345e1ab,2,B,0,0,2,0,0,1,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_d298d62b464047a6,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_d4b417d88884e4d5,3,B,0,1,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_d50c6315245d19dd,2,C,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_d5978f7b4437124c,2,C,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_d677cc130e86a8cd,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_d7dde26bdbaf2d8e,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_d91cb3c91d9f6644,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_de1557675a8e1672,1,A,0,0,2,0,0,2,1,2,1,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_de438e47cd4afd02,3,A,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_ded0b555aa379a73,2,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_df7bd1884cab5ddc,1,B,0,1,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_e26829314b8e3fe0,1,B,0,1,2,0,0,2,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_e27622cd19c851e6,1,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_e2946b74b786d590,1,BC,0,0,1,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_e2bd139c80facec3,1,A,0,0,2,1,0,0,1,1,0,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_e3a94b0465b65fc4,1,AB,0,0,1,0,1,0,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_e5acb9e99c339444,1,A,0,0,2,1,2,0,1,2,0,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_e5f2061ea2e8edf6,1,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_e75c83ff08936807,1,AC,1,1,1,1,0,0,1,1,0,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_ea3ff8c09eabf3b2,1,ABC,1,1,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_ead4912560a246a8,2,B,0,0,2,0,1,0,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_eb20104a2b3d5f67,2,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_ec62335806faf4c2,1,C,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_ed3ce9da6738fc52,1,A,0,0,2,0,1,0,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_ee1b2d0141cc1e96,1,C,0,0,2,0,1,0,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_eea66a1e3539647c,1,C,0,0,2,0,1,0,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_f039f0d04845af33,1,C,0,0,2,0,1,0,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_f09cd299f116ce8d,2,C,0,0,2,2,0,0,2,2,0,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_f1fd89c9d8517058,2,A,0,0,2,0,2,0,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_f250c6060f6282a4,3,A,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_f342e818f76c0c18,1,C,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_f46c13abbfbd66dd,2,A,0,0,2,0,1,0,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_f690a09cc3af1037,1,B,1,1,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_f784aeb5ed1bafaf,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_f83ec39d07b13953,1,A,0,0,2,0,0,1,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_fb9fb570fb788fe2,1,B,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_fe55a1254362eec2,2,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_fe7f62d25433c464,2,C,0,0,2,0,2,0,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_fea286c227b01c8b,1,C,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-49,full-specialist,f_ff825445a83a5a6d,1,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_00ce4fb23120b635,2,B,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_0151370ec119b1d5,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_01c05d4c37649023,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_0333ea49b1bb649a,2,C,0,0,2,0,0,1,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_0420d6e8e93ac115,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_05ba0acd58297599,1,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_078befe3d49e05f6,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_087df3350448d795,2,B,0,0,2,0,0,1,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_087f8aff052d9ffb,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_0a744c02357b1a87,1,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_0b5bc1ed5ee351ba,3,A,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_0e0480c17a72b038,1,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_0e1ba49dafe95509,2,C,0,1,2,1,0,2,1,2,0,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_0e232039f4b935eb,2,B,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_0e364c9e08ea1874,3,A,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_0f2172b4b053a00a,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_1354215dc3214f44,3,A,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_150cc6b8d7b7ecce,2,B,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_1707c5f295826f28,2,B,0,0,2,0,0,1,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_17a57c7bd4a30b3e,2,B,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_183d12f1577d59c8,2,B,0,1,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_18e83dabf04766ef,2,A,0,1,2,0,0,0,1,1,1,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_1aea01232c7d7844,1,A,0,1,2,1,2,2,1,2,0,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_1b376909c2adaca7,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_1dfb229157940b50,1,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_1eaa8ed52590d35b,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_1ff6230a13740216,2,B,0,1,2,1,0,0,1,1,0,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_2047dd89ea638b87,2,C,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_20800564878c06c6,3,A,0,1,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_216301ebdb199200,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_21d917d95a273290,2,C,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_225baca1bc0ade9c,2,B,0,1,2,0,0,1,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_28f61eb7d4719c60,2,C,0,0,2,0,0,1,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_2ba288b409733645,2,A,0,0,2,0,0,2,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_2c0ea2f4aff43c5d,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_2dc1a0a44df8f12f,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_313a3c2e299ca138,2,B,0,0,2,0,0,2,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_35e0e73d7f3cf432,2,B,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_365bf3221ed33e51,1,B,1,1,2,2,2,2,2,2,0,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_36ca3b722e34f362,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_37f0ea6fabf3dbdb,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_3a1ec4534d054efc,2,B,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_3cecb6d743d1b7de,2,B,0,1,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_3d5424a805de51c5,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_3e41aff3e82af54f,2,C,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_3f5c39389b4d09e2,3,A,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_40b6cba7922a9c9d,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_437042319ed4edba,2,B,0,1,2,0,0,2,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_43c3d438c8f901c4,2,C,0,0,2,0,0,1,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_4419d01dbc697b82,2,B,0,1,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_448d05b73423050f,1,B,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_4497490bfd129ef8,2,B,0,1,2,0,0,2,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_453ce4408000e98a,2,C,0,0,2,0,0,1,1,2,1,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_46c60e2bca1608de,1,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_48b3cfa226b04cd6,2,C,0,0,2,0,0,2,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_49d97eedccc7bd24,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_4f838c0233c42e14,2,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_501a0fbe99a420b5,2,C,0,0,2,0,0,1,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_5114af5a98dc7630,3,A,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_51a6bb24ecf71e68,2,C,0,0,2,0,0,2,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_5414e731666c9bd5,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_55a89943cfb3e0e7,3,A,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_55ee616eccd40b33,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_579d454ed63616e7,3,A,0,1,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_57d63fa91292f975,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_58a7b6431cc9ca11,2,C,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_59d66e63e515842d,2,B,0,0,2,2,0,0,2,2,0,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_59f0334e797c0bcf,3,A,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_5b6998db1648235f,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_5d99153590a05e09,1,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_5eadc2c33853f95f,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_61c9762fae6d6648,1,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_61deefb206ee130a,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_62f1f690b8dcdc3e,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_630a4b9035f095ec,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_6320f3ceeaac441e,2,B,0,0,2,1,0,0,1,1,0,0,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_6416e67bb415b830,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_65bfa9a6972aec2c,2,C,0,0,2,0,0,2,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_65eb049e51b96978,2,C,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_68062ab5f9cc500d,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_68602a9a8ecb3d28,1,B,0,1,2,0,1,0,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_6b9b84680d5b404d,3,C,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_6bdea946d099c2aa,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_6d1dcf4f8f953d93,2,A,0,1,2,0,0,2,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_6d23a6385be4355d,2,A,0,0,2,0,0,2,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_72375aa0f125e695,3,B,0,0,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_73cf4246913f454f,2,A,0,0,2,0,0,1,0,1,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_75f633c87647f6ec,1,A,0,0,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_77bd1ff3ab89b164,3,A,0,1,0,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_782682f632de9c59,2,A,0,1,2,0,0,0,0,0,1,1,1
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_7ad637ab4696535d,2,C,0,1,2,0,0,2,0,2,1,1,0
idrbench-generation-idr-gen-level_1-49-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-49,split-generic,f_7bab179df2bcc5c7,3,C,0,0,0,0,0,0,0,0,1,1,1
